,Unnamed: 0,Labels,DA LL 1,DA LL 2,DBL1,DBL2,DB LL 3,DB LL 4,DBL20,DBL21,DA,DB
484322,640456,cg15608925,0.253589798,0.063159161,0.097153119,0.067302402,0.429905696,0.801727955,0.084962798,0.068017111,0.423572252,0.361908006
484411,540965,cg15611434,0.151293502,0.069029683,0.554794821,0.067174511,0.541626468,0.584355405,0.065392705,0.043355863,0.321135799,0.396475649
484564,765183,cg15616978,0.19154638,0.077524107,0.562002629,0.613029173,0.455533101,0.53960009,0.483052558,0.064608346,0.3457688,0.540873255
485382,202773,cg15644097,0.215339332,0.057785766,0.133381829,0.050951473,0.114086323,0.110211045,0.568757946,0.052684066,0.390346566,0.409204548
485601,808880,cg15650058,0.587013987,0.895112111,0.873215722,0.853145417,0.865179004,0.895324878,0.154136086,0.939312935,0.563798398,0.536487328
485671,687706,cg15652390,0.890800282,0.845150768,0.662299535,0.898877879,0.82568168,0.595508261,0.406534765,0.513516311,0.836859924,0.685025252
485909,661113,cg15660070,0.506065751,0.543792975,0.58170061,0.597885799,0.460037434,0.425571828,0.496266967,0.152171264,0.436967853,0.450400382
486276,770320,cg15673536,0.232555237,0.528779881,0.355385863,0.913609718,0.069886537,0.824195515,0.384322038,0.870055473,0.63262867,0.496384665
486354,653114,cg15676292,0.563356334,0.546400536,0.078111934,0.547721617,0.108960993,0.398072751,0.351418434,0.444885108,0.477482488,0.443151427
487188,40897,cg15703035,0.199376822,0.087350666,0.111610815,0.895838784,0.293192741,0.541806565,0.105377216,0.077827107,0.305136739,0.437478757
487895,276158,cg15726045,0.321791853,0.071389686,0.21344829,0.081961644,0.132733122,0.695332543,0.101854411,0.535197388,0.268478619,0.47631379
488135,421537,cg15733165,0.685037168,0.948708457,0.69339086,0.943205711,0.93669041,0.955065681,0.480944712,0.933238525,0.793903344,0.710649154
488580,703158,cg15747825,0.894882489,0.942934858,0.944126482,0.666945128,0.883565868,0.626948884,0.81170821,0.632080317,0.891546835,0.878091462
488590,222965,cg15747993,0.40412477,0.04174804,0.075515323,0.185563809,0.076326121,0.107891402,0.362326258,0.033136521,0.193613761,0.424440652
488698,393546,cg15752109,0.330413398,0.057718479,0.13977273,0.571776528,0.27233876,0.046477413,0.552189437,0.115120677,0.363875804,0.473310391
488876,804261,cg15759567,0.764272427,0.564107949,0.748295927,0.623839848,0.914672627,0.446777083,0.220555729,0.5106091,0.624201114,0.496271153
488881,763867,cg15759825,0.162574569,0.049055485,0.198978144,0.140237843,0.155277617,0.049517015,0.257426762,0.058514652,0.219820667,0.354278592
490269,299898,cg15809488,0.498119973,0.823186903,0.636513166,0.883025886,0.881918134,0.910785711,0.381172954,0.856868019,0.672888838,0.488754463
490283,743259,cg15809967,0.926033027,0.954558612,0.877326181,0.962114269,0.931636042,0.820853745,0.948717045,0.940645804,0.842019861,0.814965815
491185,438835,cg15836740,0.454216715,0.473968355,0.73823419,0.49117414,0.920278754,0.645040217,0.527463689,0.525738246,0.585243531,0.768330816
491365,84290,cg15842722,0.424369839,0.166931156,0.527821821,0.498311569,0.045566396,0.956803031,0.261645451,0.86829372,0.40342392,0.408802292
491557,439344,cg15848553,0.639499304,0.507312138,0.109286809,0.044901823,0.201250055,0.048198532,0.892286599,0.070136101,0.446667326,0.415816543
491992,810636,cg15863355,0.371437864,0.427946673,0.298626408,0.560288681,0.324545508,0.532902599,0.484142505,0.565136885,0.423473345,0.54181924
492104,805515,cg15867019,0.855378428,0.939297437,0.872433107,0.917352861,0.849376908,0.789804166,0.18314316,0.881117592,0.817087926,0.724635732
493741,485606,cg15923359,0.285701808,0.140114158,0.656359215,0.435604781,0.771011054,0.444226481,0.5047828,0.368173005,0.328211731,0.507096969
493908,773563,cg15928699,0.359306963,0.12296668,0.46309886,0.109708278,0.205742629,0.076326172,0.869713723,0.117368227,0.402980477,0.405951139
493934,806621,cg15929356,0.845037965,0.57255156,0.900935157,0.928239434,0.695202167,0.478228807,0.941335777,0.948190989,0.707014097,0.739172366
493989,797022,cg15931138,0.420706695,0.297741307,0.726222158,0.432986599,0.898004255,0.189228314,0.323332592,0.550338956,0.440719268,0.550614433
493998,830670,cg15931409,0.663039154,0.491442187,0.402303374,0.671399629,0.317534632,0.464424187,0.052716872,0.673267748,0.680373059,0.487005194
494194,642230,cg15937977,0.536386254,0.044632488,0.07582068,0.051026408,0.07129141,0.043063417,0.658074264,0.537257806,0.567618904,0.370438737
494948,165256,cg15966006,0.687291684,0.841351629,0.506149484,0.873129002,0.883639009,0.904878162,0.078002918,0.931534599,0.602088072,0.583483579
495024,437156,cg15969123,0.253552765,0.032065098,0.428323396,0.288094403,0.299879226,0.762070877,0.082153183,0.55798261,0.373631208,0.387007001
495081,697988,cg15970897,0.791328701,0.916600851,0.890028631,0.938520427,0.111444198,0.95824683,0.656033997,0.92079313,0.755477021,0.725560151
495134,767651,cg15972682,0.680286194,0.454013069,0.51698873,0.453466797,0.896243825,0.081628335,0.475716377,0.888142691,0.564086642,0.532799301
495233,667452,cg15976217,0.362414748,0.750950507,0.570228593,0.422891303,0.303888132,0.68892202,0.653878796,0.515301937,0.519756604,0.478515717
496017,265742,cg16000704,0.346961854,0.089523113,0.302156666,0.200085362,0.086611823,0.076671797,0.102235544,0.190963474,0.357674723,0.319401454
496891,655879,cg16028001,0.421079991,0.074896611,0.652006471,0.495000572,0.569641999,0.908407667,0.053821975,0.119799048,0.509594237,0.56847205
497032,197250,cg16032551,0.462554615,0.230143296,0.419067675,0.538961473,0.540436262,0.706278734,0.065479014,0.39824833,0.40471504,0.402419845
497898,637611,cg16062883,0.122813552,0.1334143,0.08566292,0.163162025,0.343745899,0.131098636,0.618316098,0.047622618,0.228276021,0.458225295
498058,485598,cg16068519,0.189795819,0.035926517,0.105462794,0.150453519,0.117536857,0.09838112,0.566205936,0.416756402,0.197009973,0.425114552
498111,658715,cg16070462,0.588889435,0.167657461,0.540871982,0.545260113,0.114715095,0.63765449,0.407519378,0.54812583,0.475729336,0.497313906
498266,699776,cg16075940,0.727756291,0.720683936,0.956860648,0.686526284,0.883489156,0.612710104,0.94104712,0.73394151,0.806581725,0.870708722
498713,335913,cg16090917,0.294877769,0.042873525,0.277733578,0.485053502,0.103295885,0.071151664,0.304015502,0.053224539,0.403300517,0.329401431
498864,356651,cg16096646,0.731634162,0.943051133,0.88910523,0.95157423,0.953996823,0.910413167,0.384186861,0.926979715,0.728682113,0.60238415
498909,700619,cg16097920,0.804676814,0.630001765,0.743258669,0.83725906,0.89831964,0.851669959,0.612000999,0.922236035,0.72093874,0.656489429
499591,424833,cg16122287,0.429935181,0.501561394,0.350059365,0.280269145,0.18483354,0.209293261,0.729270968,0.589982035,0.5753914,0.700926123
500094,700796,cg16140072,0.78608187,0.895707758,0.774218604,0.942059212,0.912187314,0.92197894,0.16062132,0.915649057,0.733031711,0.635786873
500227,684158,cg16144258,0.79539989,0.95627046,0.826949155,0.696697516,0.922785962,0.474676079,0.208183642,0.542631394,0.772701767,0.505126878
500587,728068,cg16156070,0.849956462,0.959743251,0.948880068,0.957246314,0.948273301,0.805217042,0.677171989,0.951928715,0.814886745,0.688576599
500618,763888,cg16157520,0.898263141,0.94762468,0.908540778,0.947553988,0.890853657,0.923251644,0.510216942,0.938621726,0.834952407,0.769719418
501020,626804,cg16172133,0.124790161,0.148514434,0.083140528,0.03703766,0.110831147,0.162763806,0.286935169,0.046718971,0.324376256,0.337443613
501526,237554,cg16188379,0.746866445,0.216979758,0.507801773,0.509620988,0.874874023,0.63920485,0.3425845,0.5041495,0.458812083,0.491903834
501768,666433,cg16197161,0.523001404,0.178901389,0.636251665,0.486929177,0.821549435,0.422506981,0.626000086,0.494358952,0.45026885,0.528320719
502242,664015,cg16211711,0.472321104,0.241398886,0.309105483,0.365176616,0.895638742,0.708584883,0.43758041,0.569768403,0.550955884,0.565374849
502377,656641,cg16217427,0.627057682,0.290601097,0.467232626,0.527168967,0.183954125,0.237860891,0.504088702,0.523069182,0.371659398,0.442105954
502415,575740,cg16218558,0.629836703,0.362501906,0.428314937,0.645978999,0.327940345,0.756155816,0.597702847,0.619994937,0.489530797,0.490849032
503081,460605,cg16241033,0.576124722,0.490417493,0.634480424,0.511720883,0.870418863,0.503097539,0.811498803,0.532532292,0.661513301,0.690152267
504608,189923,cg16289723,0.321374305,0.171944935,0.401953599,0.569760328,0.022037304,0.803229394,0.298493284,0.54355098,0.252497319,0.49094618
504713,173567,cg16293300,0.620779657,0.890783883,0.701453928,0.667786742,0.320459608,0.735999251,0.349437,0.949766337,0.644857069,0.680720453
505481,659426,cg16319129,0.647774314,0.053140745,0.552508942,0.377697215,0.421213908,0.664721091,0.681418276,0.216883942,0.447094371,0.620052829
505545,336017,cg16320958,0.615480395,0.569935151,0.581100154,0.532203379,0.707133376,0.734984059,0.128283432,0.575523352,0.536066438,0.579597254
505708,332631,cg16325770,0.691176775,0.653037047,0.620931677,0.917863437,0.892034074,0.925935651,0.541711707,0.915174009,0.400602924,0.673603852
506097,829671,cg16338291,0.502098191,0.364383425,0.571770044,0.951184733,0.479344986,0.949140476,0.511067872,0.691257929,0.497149649,0.664140264
506160,667237,cg16340005,0.550838372,0.33996098,0.430843434,0.729917667,0.390432124,0.492426002,0.443046806,0.8743592,0.538994217,0.392994891
506516,412914,cg16352612,0.500870863,0.564624154,0.570703398,0.532558119,0.77184625,0.457778282,0.41842026,0.580688567,0.430918256,0.472910772
506807,581198,cg16362074,0.395411119,0.504834978,0.493380461,0.60614363,0.511611214,0.827679813,0.511854935,0.372146167,0.408259876,0.459546304
506877,684567,cg16363968,0.578574973,0.646577853,0.326637839,0.926579554,0.645489871,0.94263301,0.46965525,0.912262702,0.555967607,0.46804282
507215,684754,cg16375550,0.607356792,0.917829667,0.336945025,0.928203612,0.699494861,0.927719307,0.14060221,0.902619823,0.674096095,0.395792547
508120,184361,cg16404609,0.471383921,0.199201206,0.657724229,0.473503656,0.642437785,0.430002475,0.734097567,0.542238304,0.460610969,0.58792399
508422,569402,cg16413023,0.908046953,0.622431916,0.794141466,0.898133601,0.924166908,0.857074037,0.709035438,0.911732363,0.809473315,0.694685416
508724,807068,cg16422596,0.903022435,0.957116133,0.725401308,0.970844775,0.31676883,0.861489425,0.071607141,0.956723459,0.846199936,0.555151048
509099,270295,cg16434732,0.281312123,0.073645744,0.203041447,0.29893929,0.255270905,0.038439901,0.583326735,0.044168102,0.30546993,0.512487949
509956,288010,cg16463196,0.160922091,0.152367805,0.24489813,0.726842983,0.836088722,0.420007563,0.218330168,0.069727378,0.302211223,0.444475868
510372,542711,cg16477417,0.158951756,0.14678077,0.508715616,0.16667316,0.89177388,0.890555883,0.404931003,0.084071737,0.285327421,0.379628589
510708,484289,cg16489319,0.417139165,0.469410311,0.290857206,0.449245369,0.077514795,0.227186889,0.461887068,0.105642017,0.556484127,0.403470585
511279,659106,cg16508302,0.267023762,0.439877554,0.467363199,0.472352625,0.662539958,0.446450536,0.37412156,0.456428973,0.398696608,0.388460506
511588,418187,cg16518142,0.167090641,0.447944492,0.52453318,0.487741633,0.571013857,0.66173755,0.616594411,0.753685033,0.326923206,0.560046138
511766,235630,cg16523463,0.60155472,0.921796798,0.495031813,0.281537975,0.518344521,0.023025463,0.141816322,0.511373022,0.68235962,0.480299902
511787,4888,cg16523868,0.326149738,0.118947327,0.589764869,0.446370956,0.434925337,0.322430372,0.872996599,0.466127865,0.37631088,0.501596484
512289,455088,cg16538959,0.594004204,0.069536191,0.125633983,0.320326435,0.114862653,0.389873433,0.915878355,0.565515367,0.517862016,0.570763712
512577,679920,cg16548568,0.778571687,0.346366722,0.584615482,0.947846064,0.369960971,0.957289237,0.241697403,0.924729393,0.66330262,0.645274696
512901,438827,cg16558923,0.134193826,0.061697677,0.588517478,0.595843595,0.594399474,0.287653747,0.090070273,0.539437549,0.287161104,0.577189841
513433,455528,cg16576327,0.167890719,0.039129121,0.29778732,0.341074424,0.192258892,0.042751482,0.089192696,0.076298393,0.253665243,0.357050322
513524,216893,cg16579336,0.460603568,0.167109837,0.215266307,0.537112641,0.065121844,0.266547635,0.50511573,0.569047933,0.605683218,0.559341305
513561,340070,cg16580362,0.149210883,0.057448548,0.137692001,0.152468019,0.066227208,0.473902757,0.443725667,0.040134838,0.321137527,0.545506464
513770,674209,cg16586530,0.601213668,0.191079858,0.52220774,0.663788835,0.87798063,0.731383224,0.569149483,0.599309891,0.444808609,0.576868914
514476,263164,cg16609995,0.480741911,0.135569008,0.493317434,0.264066361,0.593802359,0.039804086,0.411803991,0.520552239,0.354543611,0.406945255
514845,806868,cg16622517,0.524309845,0.936129703,0.610971118,0.535517098,0.381795479,0.68804981,0.409219412,0.537625425,0.631498598,0.520954451
515334,392352,cg16638834,0.350935455,0.814479673,0.249750852,0.285383909,0.137858414,0.25812111,0.372842963,0.113668964,0.374435734,0.405796707
515443,82394,cg16642545,0.791417651,0.923317994,0.901502865,0.59582874,0.856240025,0.860038101,0.45787899,0.891688442,0.677166555,0.433573986
515904,362377,cg16656633,0.551179582,0.875287083,0.855182854,0.507679325,0.899649233,0.762888442,0.403995701,0.510698002,0.438667198,0.590516505
515999,235430,cg16659538,0.169911844,0.041093877,0.191737727,0.178798954,0.028560688,0.046255732,0.400889347,0.031575341,0.281243861,0.36793332
516105,668303,cg16662236,0.777761544,0.5004645,0.508214697,0.581561118,0.513255652,0.569418421,0.404293332,0.480230246,0.753081818,0.545470566
516540,660864,cg16675583,0.424368471,0.107196703,0.481113842,0.203295776,0.625948605,0.881866844,0.556067531,0.463309498,0.388784148,0.614302393
516629,482340,cg16678267,0.790422699,0.876416197,0.744104027,0.587604662,0.915434747,0.748491712,0.587442615,0.599140596,0.674202674,0.537050948
517173,682702,cg16696727,0.806519041,0.544945194,0.885291311,0.922813335,0.882673321,0.279566365,0.110117558,0.899370695,0.607798957,0.600369968
517253,487790,cg16699470,0.628123774,0.19251529,0.363204266,0.632307497,0.580069537,0.751033333,0.27898914,0.516804698,0.405234405,0.485480208
517624,160661,cg16709581,0.26698108,0.46170906,0.087368346,0.358887232,0.067146772,0.626781778,0.44235496,0.105109011,0.320769272,0.432933206
517977,662392,cg16720061,0.467850725,0.442959602,0.331480178,0.745502194,0.554026218,0.440164569,0.379851121,0.506146414,0.431030881,0.4157141
518121,766828,cg16725127,0.437393427,0.503319183,0.127018592,0.814623335,0.092251002,0.763784063,0.138540375,0.801494943,0.445221707,0.4214411
518580,495684,cg16740022,0.597603182,0.484536668,0.564590408,0.585033243,0.496404043,0.632420896,0.549363964,0.945768796,0.562614393,0.547543741
518921,789323,cg16752400,0.539928118,0.08427332,0.104002754,0.078409338,0.084662836,0.062468544,0.366139399,0.03998025,0.392734156,0.270352297
519019,82421,cg16755766,0.496107448,0.454316125,0.322744454,0.449672282,0.565176348,0.437940215,0.242304201,0.471759291,0.463769649,0.370244084
520236,668921,cg16797018,0.573382635,0.546309682,0.409365769,0.522381407,0.580464322,0.783914525,0.424700393,0.538396897,0.53336115,0.556223914
520363,774359,cg16801235,0.647612689,0.764500822,0.532069066,0.611076397,0.641040776,0.430521913,0.072420431,0.606012193,0.693631791,0.603011323
520390,818358,cg16802159,0.123657248,0.045512827,0.763034991,0.308712538,0.822046113,0.22849375,0.471753275,0.051650012,0.360225994,0.618986944
520540,174013,cg16807870,0.469870157,0.593929559,0.67370526,0.918465699,0.410156372,0.555123572,0.306827454,0.951604143,0.398013555,0.486432489
520632,51639,cg16811321,0.568867072,0.1027277,0.822023373,0.93720692,0.929276053,0.876424407,0.484717201,0.926165495,0.593928485,0.662162016
520744,683153,cg16815850,0.190871062,0.185624076,0.46185604,0.96083529,0.826277742,0.826260307,0.956758189,0.951876406,0.489652478,0.698017809
520749,661245,cg16816001,0.30709684,0.145140799,0.485115669,0.606449942,0.550200842,0.780155525,0.36468967,0.534683557,0.569184673,0.664263772
521055,672676,cg16826942,0.534139047,0.566313872,0.707786531,0.105740236,0.902563377,0.374412142,0.92553675,0.534494799,0.58513007,0.549785613
521404,485604,cg16841265,0.336950964,0.05114431,0.213198146,0.299503605,0.140396131,0.050462251,0.139567453,0.057382442,0.304762406,0.350943708
521417,330272,cg16841963,0.481357579,0.513861523,0.493125058,0.51765391,0.058236857,0.902698936,0.316561653,0.902753543,0.510153569,0.478596544
521587,172694,cg16848128,0.529202899,0.746765314,0.383673249,0.320461957,0.451379865,0.045517122,0.932148986,0.522264627,0.586534385,0.689548372
521666,799172,cg16850704,0.543476869,0.126233413,0.53235498,0.391380736,0.386931864,0.674368748,0.089956832,0.521461267,0.418858365,0.411112835
521720,640392,cg16852440,0.112469685,0.059366659,0.174497054,0.089946126,0.444202387,0.02986395,0.46635004,0.484174726,0.238474224,0.306086996
521980,485401,cg16862006,0.536381164,0.465670393,0.456211596,0.427463892,0.460423781,0.473256774,0.432953395,0.450854497,0.562488131,0.497197289
522303,684496,cg16873736,0.823582541,0.872664346,0.577294239,0.763998288,0.119875277,0.828554533,0.728386248,0.729169141,0.858963315,0.664627557
523030,671866,cg16900002,0.164505029,0.883715061,0.315306276,0.894040323,0.628431715,0.172012276,0.653237626,0.882680654,0.536984495,0.666799893
523127,780527,cg16902945,0.649130666,0.650407725,0.773124257,0.863656836,0.928576461,0.906976308,0.069937377,0.942797037,0.645183842,0.714796012
523166,426721,cg16904055,0.377205188,0.479499076,0.79925863,0.875917633,0.89786597,0.936649932,0.425301155,0.890350887,0.441561921,0.572073361
